TerritoryID;TerritoryName;OrderDate;OrderVolume
1;Northwest;2012-04-22;8680,4804
9;Australia;2011-08-03;8680,4804
4;Southwest;2011-11-25;8680,4804
9;Australia;2012-03-30;8680,4804
9;Australia;2011-08-23;8680,4804
1;Northwest;2011-12-08;8680,4804
4;Southwest;2012-05-14;8680,4804
1;Northwest;2012-05-11;8680,4804
4;Southwest;2011-08-16;8680,4804
9;Australia;2011-10-12;8680,4804
4;Southwest;2011-08-07;8680,4804
10;United Kingdom;2011-07-08;8680,4804
7;France;2014-02-09;8674,5816
4;Southwest;2013-04-22;8669,5418
10;United Kingdom;2014-03-06;8665,3438
1;Northwest;2013-12-23;8659,0454
7;France;2013-07-17;8651,8298
8;Germany;2014-04-20;8650,0507
10;United Kingdom;2014-01-12;8649,1998
4;Southwest;2014-01-23;8648,3491
4;Southwest;2013-12-20;8647,929
7;France;2014-02-25;8647,8517
8;Germany;2013-06-28;8640,6802
7;France;2013-02-14;8626,6384
8;Germany;2012-11-10;8626,6384
9;Australia;2014-03-14;8623,1991
1;Northwest;2014-03-09;8620,282
8;Germany;2014-02-05;8618,8565
8;Germany;2014-02-15;8610,37
10;United Kingdom;2013-11-13;8592,8669
9;Australia;2013-06-23;8573,6289
4;Southwest;2013-05-07;8572,499
9;Australia;2012-07-29;8553,9263
9;Australia;2012-09-28;8553,9263
10;United Kingdom;2014-03-13;8536,4677
1;Northwest;2014-03-15;8534,048
9;Australia;2012-10-05;8529,2612
8;Germany;2013-02-24;8529,2612
10;United Kingdom;2014-01-19;8519,8595
8;Germany;2014-03-04;8509,0526
9;Australia;2012-07-05;8504,9305
4;Southwest;2013-09-16;8498,3674
6;Canada;2013-12-02;8498,0027
9;Australia;2013-12-22;8494,4779
10;United Kingdom;2014-02-20;8493,6158
9;Australia;2013-10-11;8484,5551
9;Australia;2011-11-27;8483,481
9;Australia;2012-05-04;8483,481
9;Australia;2012-05-19;8483,481
9;Australia;2012-02-09;8483,481
9;Australia;2011-06-19;8483,481
9;Australia;2014-01-18;8480,7428
6;Canada;2014-02-04;8468,7865
4;Southwest;2012-03-11;8455,856
9;Australia;2011-06-27;8455,856
7;France;2011-08-21;8455,856
6;Canada;2011-06-29;8455,856
9;Australia;2011-07-29;8455,856
9;Australia;2011-12-15;8455,856
6;Canada;2011-11-07;8455,856
9;Australia;2011-11-16;8455,856
9;Australia;2011-07-13;8455,856
9;Australia;2012-02-01;8455,856
9;Australia;2012-04-04;8455,856
4;Southwest;2013-09-09;8448,4103
1;Northwest;2014-03-04;8448,0677
4;Southwest;2013-09-14;8447,6921
4;Southwest;2013-12-14;8446,6755
8;Germany;2014-03-03;8443,0621
1;Northwest;2013-07-08;8424,6528
6;Canada;2013-12-07;8422,0008
8;Germany;2014-04-26;8401,7241
4;Southwest;2013-06-21;8388,475
9;Australia;2012-06-01;8386,359
9;Australia;2012-08-24;8386,359
9;Australia;2013-03-11;8383,2226
1;Northwest;2014-01-05;8382,8396
6;Canada;2014-01-09;8365,9995
4;Southwest;2013-10-29;8360,4081
9;Australia;2013-04-06;8358,5575
1;Northwest;2014-05-19;8339,5899
4;Southwest;2012-07-06;8337,3632
9;Australia;2012-08-16;8337,3632
10;United Kingdom;2013-08-03;8335,7665
8;Germany;2013-01-12;8333,8924
4;Southwest;2013-12-30;8314,9262
1;Northwest;2014-01-12;8313,4344
4;Southwest;2013-11-08;8297,0695
8;Germany;2014-05-22;8283,2901
9;Australia;2013-11-16;8277,4998
7;France;2013-08-19;8276,2181
9;Australia;2013-08-15;8271,4999
9;Australia;2013-09-11;8267,7871
7;France;2014-03-10;8266,8919
9;Australia;2012-10-19;8264,6511
6;Canada;2014-04-12;8258,914
9;Australia;2012-05-17;8258,8566
9;Australia;2013-04-22;8239,986
10;United Kingdom;2014-03-14;8234,0623
9;Australia;2011-09-15;8231,2316
10;United Kingdom;2013-12-05;8223,5428
9;Australia;2012-10-07;8215,6553
1;Northwest;2013-10-21;8213,9516
8;Germany;2014-03-22;8206,3381
1;Northwest;2014-02-17;8202,7909
8;Germany;2013-08-13;8201,719
10;United Kingdom;2014-05-27;8200,7135
6;Canada;2014-01-26;8196,4705
4;Southwest;2013-06-14;8193,7298
6;Canada;2014-03-14;8190,7025
8;Germany;2013-11-26;8174,3812
1;Northwest;2014-04-10;8169,7625
9;Australia;2013-09-14;8166,79
9;Australia;2013-07-22;8165,3093
9;Australia;2013-12-24;8162,9447
1;Northwest;2014-02-14;8155,7509
6;Canada;2014-03-20;8155,3645
7;France;2013-12-06;8153,9388
7;France;2014-04-16;8145,5739
9;Australia;2012-12-31;8142,9432
4;Southwest;2013-09-29;8133,2092
4;Southwest;2013-11-23;8128,0818
6;Canada;2014-04-08;8124,6676
9;Australia;2014-02-11;8115,3856
7;France;2014-05-18;8111,2636
1;Northwest;2014-04-23;8108,9874
4;Southwest;2014-01-16;8107,352
7;France;2013-06-03;8098,2468
8;Germany;2014-02-25;8090,8654
10;United Kingdom;2014-03-25;8087,2078
7;France;2014-01-14;8075,959
4;Southwest;2013-06-12;8073,2295
9;Australia;2013-02-13;8069,2823
4;Southwest;2014-05-08;8061,2626
1;Northwest;2013-09-24;8059,9253
10;United Kingdom;2014-02-26;8059,6714
1;Northwest;2013-10-26;8058,3011
8;Germany;2013-10-02;8055,0302
9;Australia;2013-05-16;8044,6172
4;Southwest;2013-08-10;8037,5272
8;Germany;2013-09-20;8037,3613
8;Germany;2013-09-11;8036,4331
8;Germany;2013-06-01;8032,897
8;Germany;2013-08-22;8031,9026
8;Germany;2013-09-13;8026,9964
10;United Kingdom;2013-07-06;8015,1397
7;France;2013-10-23;8011,9905
10;United Kingdom;2013-10-18;7997,1945
10;United Kingdom;2014-02-17;7986,2661
7;France;2014-05-24;7981,9347
8;Germany;2014-02-27;7967,2933
4;Southwest;2014-01-20;7967,1607
1;Northwest;2014-04-27;7967,0944
7;France;2014-04-04;7960,6743
7;France;2014-04-27;7956,7959
7;France;2014-05-20;7952,7624
4;Southwest;2012-10-29;7950,7108
9;Australia;2013-03-30;7947,5744
1;Northwest;2013-03-10;7947,5744
7;France;2013-06-20;7947,4364
7;France;2013-06-02;7936,0991
8;Germany;2014-05-16;7925,2149
9;Australia;2013-03-08;7922,9093
9;Australia;2013-04-09;7922,9093
4;Southwest;2014-03-04;7914,9276
8;Germany;2014-01-31;7910,4741
1;Northwest;2011-11-22;7907,9768
10;United Kingdom;2012-02-15;7907,9768
4;Southwest;2012-05-18;7907,9768
8;Germany;2012-04-10;7907,9768
4;Southwest;2012-03-16;7907,9768
10;United Kingdom;2012-01-09;7907,9768
4;Southwest;2011-10-02;7907,9768
7;France;2012-03-11;7907,9768
1;Northwest;2012-05-20;7907,9768
4;Southwest;2011-10-05;7907,9768
9;Australia;2011-08-06;7907,9768
4;Southwest;2011-07-11;7907,9768
4;Southwest;2012-05-04;7907,9768
4;Southwest;2011-10-08;7907,9768
6;Canada;2012-01-10;7907,9768
10;United Kingdom;2012-04-10;7907,9768
10;United Kingdom;2011-08-02;7907,9768
9;Australia;2011-08-15;7907,9768
6;Canada;2011-12-24;7907,9768
1;Northwest;2011-09-26;7907,9768
9;Australia;2011-12-02;7907,9768
10;United Kingdom;2012-03-06;7907,9768
9;Australia;2011-09-18;7907,9768
7;France;2011-06-13;7907,9768
7;France;2012-02-20;7907,9768
8;Germany;2011-11-05;7907,9768
7;France;2012-04-12;7907,9768
4;Southwest;2011-10-11;7907,9768
9;Australia;2011-07-15;7907,9768
1;Northwest;2012-02-02;7907,9768
9;Australia;2011-06-02;7907,9768
1;Northwest;2012-04-28;7907,9768
4;Southwest;2011-11-06;7907,9768
9;Australia;2011-08-21;7907,9768
6;Canada;2012-01-19;7907,9768
6;Canada;2011-11-20;7907,9768
6;Canada;2012-03-05;7907,9768
6;Canada;2012-01-02;7907,9768
1;Northwest;2011-09-12;7907,9768
7;France;2012-03-26;7907,9768
1;Northwest;2011-12-04;7907,9768
1;Northwest;2011-11-11;7907,9768
9;Australia;2011-08-24;7907,9768
1;Northwest;2011-06-18;7907,9768
6;Canada;2012-03-02;7907,9768
4;Southwest;2011-08-18;7907,9768
10;United Kingdom;2011-09-08;7907,9768
9;Australia;2012-02-23;7907,9768
9;Australia;2012-03-08;7907,9768
6;Canada;2012-03-16;7907,9768
9;Australia;2011-08-18;7907,9768
4;Southwest;2011-11-23;7907,9768
4;Southwest;2011-07-12;7907,9768
9;Australia;2011-10-09;7907,9768
8;Germany;2011-07-14;7907,9768
9;Australia;2011-11-12;7907,9768
9;Australia;2012-03-17;7907,9768
9;Australia;2011-10-29;7907,9768
4;Southwest;2011-08-15;7907,9768
1;Northwest;2012-03-16;7907,9768
9;Australia;2012-02-06;7907,9768
4;Southwest;2011-11-09;7907,9768
4;Southwest;2011-12-12;7907,9768
9;Australia;2011-06-15;7907,9768
6;Canada;2011-10-18;7907,9768
10;United Kingdom;2011-09-10;7907,9768
4;Southwest;2011-09-17;7907,9768
4;Southwest;2012-02-04;7907,9768
4;Southwest;2011-07-07;7907,9768
4;Southwest;2012-02-27;7907,9768
1;Northwest;2012-04-06;7907,9768
10;United Kingdom;2012-05-07;7907,9768
9;Australia;2012-03-01;7907,9768
7;France;2012-03-07;7907,9768
1;Northwest;2012-05-28;7907,9768
1;Northwest;2012-03-26;7907,9768
9;Australia;2011-06-12;7907,9768
4;Southwest;2011-12-06;7907,9768
4;Southwest;2012-03-04;7907,9768
4;Southwest;2011-08-25;7907,9768
7;France;2012-02-25;7907,9768
9;Australia;2012-05-20;7907,9768
1;Northwest;2011-08-27;7907,9768
4;Southwest;2011-07-10;7907,9768
4;Southwest;2012-02-24;7907,9768
9;Australia;2012-04-10;7907,9768
1;Northwest;2011-12-28;7907,9768
9;Australia;2011-08-08;7907,9768
9;Australia;2011-12-09;7907,9768
4;Southwest;2012-04-24;7907,9768
10;United Kingdom;2012-03-25;7907,9768
9;Australia;2012-02-13;7907,9768
6;Canada;2012-03-29;7907,9768
9;Australia;2011-12-12;7907,9768
9;Australia;2012-02-27;7907,9768
4;Southwest;2011-11-30;7907,9768
6;Canada;2012-01-20;7907,9768
1;Northwest;2012-02-06;7907,9768
6;Canada;2012-05-28;7907,9768
4;Southwest;2011-09-26;7907,9768
1;Northwest;2012-05-08;7907,9768
8;Germany;2012-03-09;7907,9768
9;Australia;2011-12-24;7907,9768
4;Southwest;2011-12-21;7907,9768
9;Australia;2012-05-21;7907,9768
1;Northwest;2012-02-01;7907,9768
7;France;2011-06-21;7907,9768
10;United Kingdom;2012-03-14;7907,9768
9;Australia;2012-04-16;7907,9768
4;Southwest;2011-10-07;7907,9768
8;Germany;2011-10-09;7907,9768
9;Australia;2012-01-04;7907,9768
4;Southwest;2012-02-13;7907,9768
4;Southwest;2012-05-09;7907,9768
1;Northwest;2011-07-30;7907,9768
10;United Kingdom;2011-08-30;7907,9768
4;Southwest;2012-01-30;7907,9768
9;Australia;2012-02-25;7907,9768
1;Northwest;2011-08-19;7907,9768
1;Northwest;2011-11-30;7907,9768
1;Northwest;2012-01-15;7907,9768
6;Canada;2012-01-24;7907,9768
9;Australia;2011-11-17;7907,9768
4;Southwest;2012-05-21;7907,9768
7;France;2012-04-14;7907,9768
9;Australia;2012-05-18;7907,9768
9;Australia;2011-07-11;7907,9768
1;Northwest;2011-10-24;7907,9768
1;Northwest;2011-11-10;7907,9768
4;Southwest;2011-09-02;7907,9768
8;Germany;2012-05-07;7907,9768
9;Australia;2011-08-22;7907,9768
9;Australia;2011-07-07;7907,9768
4;Southwest;2012-05-11;7907,9768
9;Australia;2012-04-21;7907,9768
1;Northwest;2011-09-27;7907,9768
4;Southwest;2012-04-18;7907,9768
4;Southwest;2011-08-30;7907,9768
4;Southwest;2011-11-07;7907,9768
7;France;2011-10-13;7907,9768
9;Australia;2012-01-15;7907,9768
9;Australia;2012-04-24;7907,9768
4;Southwest;2011-11-01;7907,9768
7;France;2011-12-12;7907,9768
9;Australia;2011-11-04;7907,9768
9;Australia;2011-09-02;7907,9768
9;Australia;2011-08-10;7907,9768
4;Southwest;2011-09-16;7907,9768
9;Australia;2011-09-25;7907,9768
6;Canada;2012-03-28;7907,9768
8;Germany;2012-05-01;7907,9768
9;Australia;2012-02-18;7907,9768
4;Southwest;2011-08-04;7907,9768
4;Southwest;2011-06-02;7907,9768
9;Australia;2012-01-03;7907,9768
1;Northwest;2012-05-27;7907,9768
1;Northwest;2012-04-11;7907,9768
1;Northwest;2011-07-20;7907,9768
4;Southwest;2011-07-15;7907,9768
4;Southwest;2012-03-17;7907,9768
9;Australia;2011-09-19;7907,9768
1;Northwest;2012-04-23;7907,9768
1;Northwest;2011-06-13;7907,9768
6;Canada;2012-01-14;7907,9768
4;Southwest;2012-03-06;7907,9768
1;Northwest;2014-05-29;7905,1149
6;Canada;2014-05-13;7890,2858
6;Canada;2014-03-28;7890,2197
4;Southwest;2013-06-15;7882,7938
7;France;2013-07-07;7882,33
10;United Kingdom;2014-05-22;7875,8544
6;Canada;2013-12-12;7858,1304
6;Canada;2013-11-14;7852,4508
8;Germany;2014-02-21;7847,1134
8;Germany;2014-03-23;7843,8206
8;Germany;2013-09-17;7841,7762
1;Northwest;2013-11-28;7832,8147
9;Australia;2012-12-12;7829,0029
9;Australia;2013-02-07;7829,0029
4;Southwest;2013-05-12;7829,0029
1;Northwest;2013-03-23;7829,0029
7;France;2014-02-17;7827,2233
4;Southwest;2014-03-07;7821,4113
1;Northwest;2013-06-27;7815,5215
6;Canada;2013-12-04;7812,4386
10;United Kingdom;2013-01-03;7810,4302
1;Northwest;2012-07-04;7810,4302
7;France;2012-06-22;7810,4302
1;Northwest;2012-06-15;7810,4302
9;Australia;2012-12-21;7804,3378
9;Australia;2013-01-30;7804,3378
8;Germany;2013-10-11;7793,543
9;Australia;2013-06-29;7791,2335
9;Australia;2013-12-09;7788,6923
6;Canada;2013-11-18;7783,2114
1;Northwest;2014-03-14;7753,9953
9;Australia;2013-11-28;7725,8397
1;Northwest;2013-09-03;7714,5798
1;Northwest;2011-11-29;7710,9774
4;Southwest;2011-06-08;7710,9774
10;United Kingdom;2012-05-01;7710,9774
10;United Kingdom;2012-01-10;7710,9774
9;Australia;2011-06-11;7710,9774
9;Australia;2012-05-13;7710,9774
10;United Kingdom;2011-09-11;7710,9774
9;Australia;2011-09-21;7710,9774
7;France;2011-12-22;7710,9774
4;Southwest;2012-02-08;7710,9774
6;Canada;2012-04-16;7710,9774
9;Australia;2012-01-05;7710,9774
10;United Kingdom;2011-07-24;7710,9774
9;Australia;2011-10-28;7710,9774
8;Germany;2012-03-16;7710,9774
4;Southwest;2012-05-13;7710,9774
9;Australia;2011-11-06;7710,9774
9;Australia;2012-05-10;7710,9774
9;Australia;2011-10-06;7710,9774
9;Australia;2012-04-18;7710,9774
8;Germany;2011-10-28;7710,9774
10;United Kingdom;2012-01-13;7710,9774
9;Australia;2012-05-29;7710,9774
4;Southwest;2011-07-30;7710,9774
1;Northwest;2011-08-04;7710,9774
1;Northwest;2011-11-12;7710,9774
1;Northwest;2012-03-21;7710,9774
4;Southwest;2011-08-17;7710,9774
1;Northwest;2011-12-11;7710,9774
4;Southwest;2012-05-29;7710,9774
9;Australia;2011-06-09;7710,9774
6;Canada;2011-10-21;7710,9774
4;Southwest;2013-10-03;7709,9169
9;Australia;2012-12-07;7707,295
1;Northwest;2013-11-22;7696,3915
9;Australia;2012-08-08;7688,7223
10;United Kingdom;2013-05-17;7688,7223
10;United Kingdom;2012-08-25;7688,7223
4;Southwest;2014-02-15;7688,4796
4;Southwest;2013-12-19;7688,3251
6;Canada;2012-05-05;7683,3524
4;Southwest;2012-04-04;7683,3524
4;Southwest;2012-03-18;7683,3524
8;Germany;2011-09-10;7683,3524
4;Southwest;2011-10-24;7683,3524
8;Germany;2011-11-15;7683,3524
9;Australia;2012-05-26;7683,3524
4;Southwest;2011-12-03;7683,3524
1;Northwest;2012-01-26;7683,3524
9;Australia;2011-10-25;7683,3524
1;Northwest;2011-07-21;7683,3524
9;Australia;2011-07-25;7683,3524
9;Australia;2011-09-01;7683,3524
9;Australia;2011-07-20;7683,3524
10;United Kingdom;2011-07-21;7683,3524
9;Australia;2011-12-10;7683,3524
9;Australia;2011-10-31;7683,3524
6;Canada;2011-07-22;7683,3524
9;Australia;2011-07-23;7683,3524
9;Australia;2012-03-11;7683,3524
1;Northwest;2012-01-07;7683,3524
4;Southwest;2012-04-12;7683,3524
9;Australia;2011-06-08;7683,3524
9;Australia;2012-03-03;7683,3524
9;Australia;2012-03-23;7683,3524
4;Southwest;2012-01-28;7683,3524
4;Southwest;2012-04-23;7683,3524
9;Australia;2011-09-10;7683,3524
1;Northwest;2011-11-25;7683,3524
8;Germany;2012-01-13;7683,3524
10;United Kingdom;2011-12-15;7683,3524
9;Australia;2011-11-13;7683,3524
9;Australia;2011-06-17;7683,3524
4;Southwest;2012-04-29;7683,3524
4;Southwest;2011-12-11;7683,3524
9;Australia;2011-08-13;7683,3524
4;Southwest;2011-12-08;7683,3524
9;Australia;2011-06-28;7683,3524
8;Germany;2012-02-05;7683,3524
9;Australia;2013-01-07;7682,6299
4;Southwest;2013-10-16;7662,4349
1;Northwest;2013-12-04;7659,0867
10;United Kingdom;2014-03-02;7642,136
1;Northwest;2014-01-16;7620,5886
8;Germany;2013-12-23;7619,152
1;Northwest;2013-06-25;7619,0413
10;United Kingdom;2013-12-04;7599,5272
4;Southwest;2014-02-05;7595,7259
1;Northwest;2013-10-02;7593,2731
7;France;2013-09-19;7587,4937
6;Canada;2014-05-06;7582,4771
7;France;2014-05-14;7562,2997
10;United Kingdom;2014-01-22;7559,1727
8;Germany;2013-09-07;7556,6421
4;Southwest;2014-05-30;7550,1226
10;United Kingdom;2014-05-02;7549,7359
7;France;2013-11-13;7546,3104
8;Germany;2014-03-28;7539,2052
9;Australia;2013-07-05;7537,0836
7;France;2013-03-19;7535,4367
4;Southwest;2013-12-12;7531,7906
10;United Kingdom;2013-11-24;7530,2326
10;United Kingdom;2014-02-22;7527,8789
10;United Kingdom;2013-12-10;7527,8458
7;France;2014-05-21;7524,3761
9;Australia;2012-08-03;7521,155
1;Northwest;2012-10-13;7521,155
9;Australia;2012-11-21;7521,155
9;Australia;2013-02-27;7521,155
4;Southwest;2012-07-27;7521,155
9;Australia;2012-10-30;7521,155
4;Southwest;2013-07-30;7514,1438
4;Southwest;2011-10-13;7513,978
1;Northwest;2012-02-14;7513,978
10;United Kingdom;2014-05-09;7503,348
10;United Kingdom;2013-06-18;7495,4692
8;Germany;2012-03-12;7486,353
9;Australia;2012-04-17;7486,353
1;Northwest;2011-06-21;7486,353
9;Australia;2012-04-09;7486,353
4;Southwest;2012-04-03;7486,353
10;United Kingdom;2011-12-03;7486,353
9;Australia;2011-10-01;7486,353
6;Canada;2013-11-03;7479,5352
4;Southwest;2014-03-12;7468,9164
8;Germany;2013-11-18;7467,4906
10;United Kingdom;2012-03-29;7458,728
9;Australia;2011-12-31;7458,728
9;Australia;2012-05-25;7458,728
10;United Kingdom;2013-07-18;7454,971
6;Canada;2013-09-03;7451,0373
10;United Kingdom;2013-08-02;7432,6058
8;Germany;2014-02-24;7427,0146
10;United Kingdom;2013-07-15;7422,5835
10;United Kingdom;2013-08-05;7409,3235
9;Australia;2012-08-17;7399,4471
8;Germany;2013-01-21;7399,4471
7;France;2013-05-14;7399,4471
9;Australia;2012-08-13;7399,4471
9;Australia;2013-05-06;7399,4471
7;France;2013-02-27;7399,4471
9;Australia;2012-07-06;7399,4471
7;France;2014-02-27;7397,3231
4;Southwest;2013-12-15;7393,9642
9;Australia;2013-08-24;7391,7872
7;France;2013-09-06;7385,7759
10;United Kingdom;2013-09-18;7381,4555
8;Germany;2013-11-01;7375,7535
9;Australia;2012-11-03;7374,782
8;Germany;2013-05-26;7374,782
9;Australia;2013-01-18;7374,782
8;Germany;2013-11-07;7374,6816
8;Germany;2014-02-11;7371,3336
10;United Kingdom;2013-09-21;7366,9247
10;United Kingdom;2013-11-10;7346,9243
10;United Kingdom;2013-10-28;7334,0619
7;France;2013-08-21;7327,1999
10;United Kingdom;2014-01-03;7323,3655
4;Southwest;2013-12-05;7316,7467
9;Australia;2013-09-08;7313,0783
8;Germany;2014-03-07;7312,9564
7;France;2014-01-13;7311,0669
10;United Kingdom;2013-08-22;7304,3595
10;United Kingdom;2014-02-09;7297,3869
4;Southwest;2013-11-21;7293,5861
10;United Kingdom;2014-04-06;7286,1823
4;Southwest;2012-06-25;7277,7392
6;Canada;2013-11-09;7264,3806
10;United Kingdom;2013-10-17;7263,9497
10;United Kingdom;2013-09-08;7261,0768
4;Southwest;2013-05-11;7253,0741
9;Australia;2012-06-14;7253,0741
9;Australia;2013-05-08;7253,0741
9;Australia;2012-12-19;7253,0741
9;Australia;2012-12-27;7253,0741
7;France;2014-04-03;7241,9161
7;France;2012-08-04;7231,8798
8;Germany;2013-03-23;7231,8798
10;United Kingdom;2012-11-05;7231,8798
10;United Kingdom;2013-04-06;7231,8798
4;Southwest;2012-07-28;7231,8798
10;United Kingdom;2012-12-28;7231,8798
10;United Kingdom;2013-01-08;7228,409
10;United Kingdom;2014-02-05;7228,2803
7;France;2014-05-03;7209,7826
4;Southwest;2014-02-23;7209,5949
10;United Kingdom;2014-05-20;7203,241
7;France;2014-01-22;7196,1027
7;France;2013-07-05;7192,9091
4;Southwest;2013-12-21;7192,0142
10;United Kingdom;2014-04-13;7182,6328
9;Australia;2013-11-08;7178,2792
1;Northwest;2014-03-23;7174,1574
4;Southwest;2013-05-18;7173,4494
1;Northwest;2014-05-09;7171,2955
1;Northwest;2014-02-21;7167,0524
4;Southwest;2013-10-26;7148,8201
1;Northwest;2014-04-04;7148,2785
10;United Kingdom;2013-06-29;7147,4053
8;Germany;2014-04-09;7141,825
1;Northwest;2013-10-03;7138,002
10;United Kingdom;2014-01-14;7126,7308
4;Southwest;2014-01-09;7116,6975
9;Australia;2013-03-12;7110,1719
1;Northwest;2012-06-10;7110,1719
4;Southwest;2012-06-15;7110,1719
10;United Kingdom;2012-09-02;7110,1719
9;Australia;2012-09-06;7110,1719
9;Australia;2012-07-22;7110,1719
1;Northwest;2012-07-07;7110,1719
9;Australia;2012-11-16;7110,1719
1;Northwest;2013-11-12;7102,3988
9;Australia;2012-12-04;7085,5068
1;Northwest;2012-07-24;7085,5068
1;Northwest;2012-07-21;7085,5068
9;Australia;2012-07-23;7085,5068
9;Australia;2012-08-12;7085,5068
9;Australia;2013-04-05;7085,5068
7;France;2014-02-24;7079,2379
7;France;2013-10-19;7066,1768
10;United Kingdom;2013-08-18;7058,9501
10;United Kingdom;2013-09-01;7050,773
7;France;2014-03-20;7050,088
1;Northwest;2012-08-12;7032,22
10;United Kingdom;2013-07-03;7012,8826
9;Australia;2013-07-02;7002,7942
9;Australia;2013-03-27;6988,464
8;Germany;2012-10-25;6988,464
10;United Kingdom;2012-06-11;6988,464
7;France;2013-09-28;6987,7991
6;Canada;2014-02-27;6984,8821
6;Canada;2014-05-21;6973,5447
9;Australia;2013-01-29;6963,7989
9;Australia;2012-12-02;6963,7989
9;Australia;2013-02-05;6963,7989
9;Australia;2013-04-23;6963,7989
7;France;2012-11-17;6963,7989
4;Southwest;2013-01-18;6963,7989
9;Australia;2013-02-15;6959,5079
8;Germany;2013-09-25;6952,4723
10;United Kingdom;2012-06-21;6939,1338
9;Australia;2013-04-21;6939,1338
9;Australia;2013-05-28;6939,1338
9;Australia;2013-04-25;6939,1338
4;Southwest;2013-09-26;6938,8036
9;Australia;2013-04-29;6934,8428
9;Australia;2012-11-07;6934,8428
4;Southwest;2013-08-26;6933,7315
8;Germany;2013-09-01;6925,3667
4;Southwest;2013-07-17;6916,4052
10;United Kingdom;2014-04-15;6912,6148
8;Germany;2014-02-04;6912,2171
9;Australia;2013-01-20;6910,5121
1;Northwest;2013-11-07;6908,4602
1;Northwest;2013-12-07;6902,7475
6;Canada;2013-11-27;6893,0455
1;Northwest;2013-09-27;6887,0121
4;Southwest;2013-09-11;6885,3326
4;Southwest;2012-12-08;6866,7561
7;France;2014-05-17;6863,8291
6;Canada;2014-05-28;6859,7517
4;Southwest;2014-01-12;6856,0393
7;France;2014-02-21;6854,2046
10;United Kingdom;2014-02-12;6845,5967
4;Southwest;2013-12-01;6843,641
9;Australia;2013-05-01;6842,091
9;Australia;2013-05-23;6842,091
9;Australia;2013-01-27;6842,091
4;Southwest;2014-01-15;6841,9612
1;Northwest;2014-03-10;6841,3646
9;Australia;2012-10-17;6840,9364
10;United Kingdom;2014-01-16;6839,8176
8;Germany;2014-05-27;6837,5302
7;France;2013-11-03;6835,2318
4;Southwest;2013-06-10;6830,5024
4;Southwest;2013-10-08;6826,2481
10;United Kingdom;2014-01-13;6824,0271
8;Germany;2013-09-29;6819,6622
10;United Kingdom;2014-05-28;6818,8006
4;Southwest;2013-03-31;6817,4259
1;Northwest;2013-05-08;6817,4259
9;Australia;2013-05-11;6817,4259
9;Australia;2012-06-05;6817,4259
1;Northwest;2012-11-17;6817,4259
9;Australia;2012-09-16;6817,4259
1;Northwest;2013-10-15;6811,6512
10;United Kingdom;2014-01-18;6804,6785
8;Germany;2013-07-20;6802,6012
10;United Kingdom;2013-09-28;6799,7503
7;France;2013-12-07;6794,1149
9;Australia;2013-10-04;6792,3578
4;Southwest;2013-01-13;6791,9406
9;Australia;2013-03-28;6791,9406
8;Germany;2014-01-25;6789,1643
1;Northwest;2014-03-07;6786,2915
1;Northwest;2013-09-26;6785,5954
1;Northwest;2013-11-20;6784,9543
10;United Kingdom;2013-06-12;6783,9929
1;Northwest;2014-03-02;6783,4736
7;France;2014-04-26;6780,7664
9;Australia;2013-07-25;6780,0371
10;United Kingdom;2013-09-14;6779,4182
9;Australia;2013-10-17;6775,6171
1;Northwest;2014-02-18;6766,1363
10;United Kingdom;2014-04-12;6765,0975
4;Southwest;2013-05-20;6764,1391
8;Germany;2014-03-26;6762,3349
10;United Kingdom;2013-06-03;6757,2187
4;Southwest;2013-12-03;6754,7215
9;Australia;2014-01-31;6754,0034
7;France;2014-01-24;6749,4948
10;United Kingdom;2013-10-20;6749,0529
8;Germany;2014-04-13;6746,3455
8;Germany;2013-06-18;6732,8313
7;France;2014-04-14;6725,9693
1;Northwest;2013-11-02;6720,2457
7;France;2013-10-16;6714,9748
9;Australia;2013-10-19;6713,8033
8;Germany;2013-12-26;6711,6376
9;Australia;2013-08-09;6710,3557
8;Germany;2014-05-30;6704,9632
9;Australia;2013-06-26;6703,3058
9;Australia;2013-08-14;6692,6648
1;Northwest;2013-10-12;6680,2446
1;Northwest;2013-09-20;6674,0676
1;Northwest;2013-09-13;6673,7694
10;United Kingdom;2013-10-16;6656,8185
10;United Kingdom;2013-06-26;6654,6084
1;Northwest;2013-12-18;6654,1555
7;France;2013-08-16;6650,995
1;Northwest;2013-10-01;6647,5146
9;Australia;2012-09-04;6645,5676
9;Australia;2012-09-24;6645,5676
9;Australia;2012-11-25;6645,5676
4;Southwest;2012-06-09;6645,5676
9;Australia;2013-05-25;6645,5676
7;France;2013-11-15;6637,8346
10;United Kingdom;2013-06-01;6631,9227
4;Southwest;2013-10-24;6630,4975
6;Canada;2014-03-21;6628,3869
4;Southwest;2013-07-08;6626,8067
8;Germany;2013-12-15;6625,2375
10;United Kingdom;2014-03-16;6623,9005
8;Germany;2013-09-05;6621,6904
8;Germany;2013-07-11;6617,8784
9;Australia;2013-07-23;6614,2873
10;United Kingdom;2013-07-25;6606,9719
8;Germany;2013-10-21;6603,3034
6;Canada;2013-08-18;6601,9333
9;Australia;2013-10-29;6598,0768
1;Northwest;2013-10-04;6593,1486
6;Canada;2014-02-14;6592,0988
8;Germany;2014-05-08;6587,9107
4;Southwest;2013-08-11;6586,6733
