ProductID;ProductName;OrderDate;OrderVolume
798;Road-550-W Yellow, 40;2014-02-10;3361.470000
798;Road-550-W Yellow, 40;2014-05-28;3361.470000
799;Road-550-W Yellow, 42;2014-01-05;3361.470000
801;Road-550-W Yellow, 48;2014-05-06;3361.470000
801;Road-550-W Yellow, 48;2014-03-23;3361.470000
799;Road-550-W Yellow, 42;2014-04-14;3361.470000
801;Road-550-W Yellow, 48;2014-04-24;3361.470000
798;Road-550-W Yellow, 40;2014-03-15;3361.470000
800;Road-550-W Yellow, 44;2014-01-02;3361.470000
711;Sport-100 Helmet, Blue;2014-03-01;3360.453596
868;Women's Mountain Shorts, M;2014-03-31;3359.520000
714;Long-Sleeve Logo Jersey, M;2012-10-30;3353.061080
940;HL Road Pedal;2014-03-01;3352.986000
945;Front Derailleur;2013-09-30;3348.534000
810;HL Mountain Handlebars;2013-06-30;3319.452000
714;Long-Sleeve Logo Jersey, M;2013-08-30;3319.336000
716;Long-Sleeve Logo Jersey, XL;2012-09-30;3316.646000
714;Long-Sleeve Logo Jersey, M;2012-09-30;3316.646000
804;HL Fork;2012-05-30;3304.656000
881;Short-Sleeve Classic Jersey, S;2014-03-31;3304.188000
708;Sport-100 Helmet, Black;2014-03-01;3301.530436
707;Sport-100 Helmet, Red;2013-08-30;3295.274224
856;Men's Bib-Shorts, M;2013-01-28;3293.634000
715;Long-Sleeve Logo Jersey, L;2011-07-01;3271.096820
949;LL Crankset;2013-09-30;3264.114000
715;Long-Sleeve Logo Jersey, L;2012-04-30;3258.965200
988;Mountain-500 Silver, 52;2014-05-01;3254.342400
711;Sport-100 Helmet, Blue;2013-03-30;3248.935792
833;ML Road Frame-W - Yellow, 40;2013-03-30;3244.527000
715;Long-Sleeve Logo Jersey, L;2011-10-31;3240.737440
977;Road-750 Black, 58;2014-01-07;3239.940000
993;Mountain-500 Black, 52;2013-05-30;3239.940000
998;Road-750 Black, 48;2014-02-05;3239.940000
865;Classic Vest, M;2013-11-30;3238.500000
738;LL Road Frame - Black, 52;2013-11-30;3237.312000
722;LL Road Frame - Black, 58;2012-02-29;3214.454400
733;ML Road Frame - Red, 52;2011-08-31;3212.082000
822;ML Road Frame-W - Yellow, 38;2013-11-30;3212.082000
865;Classic Vest, M;2013-12-31;3203.727400
896;LL Touring Frame - Blue, 54;2014-01-29;3200.832000
895;LL Touring Frame - Blue, 50;2013-11-30;3200.832000
896;LL Touring Frame - Blue, 54;2014-03-01;3200.832000
862;Full-Finger Gloves, M;2013-02-28;3199.551991
708;Sport-100 Helmet, Black;2013-03-30;3190.502636
987;Mountain-500 Silver, 48;2014-03-31;3186.543600
857;Men's Bib-Shorts, L;2012-10-30;3185.646000
711;Sport-100 Helmet, Blue;2013-05-30;3166.769950
806;ML Headset;2012-08-30;3165.548172
949;LL Crankset;2013-08-30;3158.820000
806;ML Headset;2013-03-30;3152.659632
862;Full-Finger Gloves, M;2012-08-30;3146.331800
711;Sport-100 Helmet, Blue;2013-08-30;3136.129207
855;Men's Bib-Shorts, S;2013-02-28;3131.652000
725;LL Road Frame - Red, 44;2012-02-29;3126.949400
723;LL Road Frame - Black, 60;2012-07-31;3126.949400
960;Touring-3000 Blue, 62;2013-11-30;3117.870000
978;Touring-3000 Blue, 44;2013-12-31;3117.870000
868;Women's Mountain Shorts, M;2013-09-30;3093.558000
810;HL Mountain Handlebars;2012-06-30;3083.284600
813;HL Road Handlebars;2012-07-31;3083.284600
715;Long-Sleeve Logo Jersey, L;2013-01-28;3079.826660
982;Mountain-400-W Silver, 42;2014-05-14;3077.960000
708;Sport-100 Helmet, Black;2012-09-30;3073.650092
817;HL Mountain Front Wheel;2013-02-28;3062.193000
996;HL Bottom Bracket;2014-01-29;3061.548000
940;HL Road Pedal;2014-03-31;3061.422000
940;HL Road Pedal;2013-07-31;3061.422000
985;Mountain-500 Silver, 42;2014-03-31;3050.946000
707;Sport-100 Helmet, Red;2013-05-30;3041.155850
730;LL Road Frame - Red, 62;2012-12-31;3034.980000
708;Sport-100 Helmet, Black;2013-05-30;3032.933200
717;HL Road Frame - Red, 62;2012-04-30;3032.303600
718;HL Road Frame - Red, 44;2011-10-31;3032.303600
813;HL Road Handlebars;2013-05-30;3030.804000
804;HL Fork;2012-08-30;3029.268000
815;LL Mountain Front Wheel;2012-07-31;3025.101000
855;Men's Bib-Shorts, S;2012-10-30;3023.664000
887;HL Touring Frame - Yellow, 46;2014-05-01;3011.730000
797;Road-550-W Yellow, 38;2013-04-01;3001.312500
799;Road-550-W Yellow, 42;2012-10-26;3001.312500
798;Road-550-W Yellow, 40;2013-01-20;3001.312500
800;Road-550-W Yellow, 44;2013-04-06;3001.312500
900;LL Touring Frame - Yellow, 50;2013-10-30;3000.780000
900;LL Touring Frame - Yellow, 50;2013-05-30;3000.780000
900;LL Touring Frame - Yellow, 50;2014-05-01;3000.780000
896;LL Touring Frame - Blue, 54;2014-05-01;3000.780000
895;LL Touring Frame - Blue, 50;2014-01-29;3000.780000
900;LL Touring Frame - Yellow, 50;2013-11-30;3000.780000
857;Men's Bib-Shorts, L;2013-04-30;2969.670000
979;Touring-3000 Blue, 50;2014-05-20;2969.400000
945;Front Derailleur;2014-01-29;2964.276000
945;Front Derailleur;2013-05-30;2964.276000
707;Sport-100 Helmet, Red;2012-09-30;2955.720608
711;Sport-100 Helmet, Blue;2013-04-30;2948.264636
725;LL Road Frame - Red, 44;2012-01-29;2943.011200
729;LL Road Frame - Red, 60;2011-05-31;2943.011200
729;LL Road Frame - Red, 60;2012-01-29;2943.011200
722;LL Road Frame - Black, 58;2012-12-31;2943.011200
984;Mountain-500 Silver, 40;2014-03-31;2937.948000
769;Road-650 Black, 48;2011-12-01;2936.212300
707;Sport-100 Helmet, Red;2013-03-30;2934.470936
833;ML Road Frame-W - Yellow, 40;2013-04-30;2920.074300
996;HL Bottom Bracket;2013-12-31;2915.760000
938;LL Road Pedal;2013-06-30;2890.986000
739;HL Mountain Frame - Silver, 42;2011-10-01;2890.379600
810;HL Mountain Handlebars;2013-07-31;2886.480000
813;HL Road Handlebars;2012-05-30;2886.479200
810;HL Mountain Handlebars;2012-07-31;2886.479200
817;HL Mountain Front Wheel;2012-08-30;2882.064000
707;Sport-100 Helmet, Red;2013-04-30;2878.449989
939;ML Road Pedal;2013-07-31;2868.558000
716;Long-Sleeve Logo Jersey, XL;2012-10-30;2867.331220
747;HL Mountain Frame - Black, 38;2011-05-31;2858.817200
722;LL Road Frame - Black, 58;2011-08-31;2857.292800
868;Women's Mountain Shorts, M;2014-05-01;2855.592000
733;ML Road Frame - Red, 52;2011-08-01;2855.184000
733;ML Road Frame - Red, 52;2011-07-01;2855.184000
733;ML Road Frame - Red, 52;2012-02-29;2855.184000
920;LL Mountain Frame - Silver, 52;2014-03-01;2851.740000
944;LL Mountain Frame - Silver, 40;2014-03-01;2851.740000
802;LL Fork;2012-07-31;2845.824000
949;LL Crankset;2013-05-30;2842.938000
906;ML Mountain Frame-W - Silver, 46;2014-03-31;2839.902000
727;LL Road Frame - Red, 52;2012-07-31;2832.648000
726;LL Road Frame - Red, 48;2012-11-30;2832.648000
730;LL Road Frame - Red, 62;2013-01-28;2832.648000
722;LL Road Frame - Black, 58;2013-12-31;2832.648000
711;Sport-100 Helmet, Blue;2012-10-30;2819.915803
760;Road-650 Red, 60;2014-03-30;2818.764000
940;HL Road Pedal;2013-05-30;2818.452000
813;HL Road Handlebars;2014-03-31;2814.318000
858;Half-Finger Gloves, S;2013-06-30;2801.900900
859;Half-Finger Gloves, M;2013-09-30;2781.593792
988;Mountain-500 Silver, 52;2014-03-31;2779.750800
868;Women's Mountain Shorts, M;2013-12-31;2771.604000
816;ML Mountain Front Wheel;2012-10-30;2759.130000
816;ML Mountain Front Wheel;2013-03-30;2759.130000
725;LL Road Frame - Red, 44;2011-05-31;2759.073000
730;LL Road Frame - Red, 62;2011-08-31;2759.073000
802;LL Fork;2012-10-30;2756.892000
857;Men's Bib-Shorts, L;2013-03-30;2753.694000
907;Rear Brakes;2013-06-30;2747.700000
714;Long-Sleeve Logo Jersey, M;2012-08-30;2739.838000
880;Hydration Pack - 70 oz.;2013-12-31;2730.385476
711;Sport-100 Helmet, Blue;2013-02-28;2726.355410
714;Long-Sleeve Logo Jersey, M;2013-04-30;2723.129220
985;Mountain-500 Silver, 42;2014-05-01;2711.952000
817;HL Mountain Front Wheel;2013-03-30;2701.935000
708;Sport-100 Helmet, Black;2013-02-28;2700.842739
999;Road-750 Black, 52;2013-10-28;2699.950000
999;Road-750 Black, 52;2014-04-03;2699.950000
998;Road-750 Black, 48;2014-03-25;2699.950000
997;Road-750 Black, 44;2014-04-30;2699.950000
924;LL Mountain Frame - Black, 42;2013-08-30;2697.732000
924;LL Mountain Frame - Black, 42;2014-03-01;2697.732000
859;Half-Finger Gloves, M;2013-05-30;2690.108948
708;Sport-100 Helmet, Black;2012-10-30;2685.840136
910;HL Mountain Seat/Saddle;2013-06-30;2684.640000
939;ML Road Pedal;2014-03-31;2682.288000
708;Sport-100 Helmet, Black;2012-08-30;2681.601216
711;Sport-100 Helmet, Blue;2012-05-30;2679.760530
960;Touring-3000 Blue, 62;2013-08-30;2672.460000
964;Touring-3000 Yellow, 58;2013-11-30;2672.460000
945;Front Derailleur;2013-08-30;2658.004076
714;Long-Sleeve Logo Jersey, M;2013-12-31;2649.470000
855;Men's Bib-Shorts, S;2012-08-30;2645.706000
987;Mountain-500 Silver, 48;2014-05-01;2644.153200
826;LL Road Rear Wheel;2013-01-28;2634.021000
736;LL Road Frame - Black, 44;2013-06-30;2630.316000
715;Long-Sleeve Logo Jersey, L;2012-11-30;2624.476400
940;HL Road Pedal;2013-10-30;2624.076000
894;Rear Derailleur;2013-09-30;2623.536000
880;Hydration Pack - 70 oz.;2014-01-29;2617.524000
708;Sport-100 Helmet, Black;2014-01-29;2610.254000
853;Women's Tights, M;2012-06-30;2609.652000
903;LL Touring Frame - Blue, 44;2013-06-30;2600.676000
896;LL Touring Frame - Blue, 54;2013-08-30;2600.676000
900;LL Touring Frame - Yellow, 50;2013-08-30;2600.676000
833;ML Road Frame-W - Yellow, 40;2012-08-30;2595.621600
716;Long-Sleeve Logo Jersey, XL;2013-03-30;2578.927220
940;HL Road Pedal;2014-05-01;2575.482000
730;LL Road Frame - Red, 62;2011-05-31;2575.134800
711;Sport-100 Helmet, Blue;2012-08-30;2572.177108
859;Half-Finger Gloves, M;2013-08-30;2568.638548
960;Touring-3000 Blue, 62;2013-06-30;2555.539875
960;Touring-3000 Blue, 62;2013-05-30;2555.539875
894;Rear Derailleur;2013-06-30;2550.660000
894;Rear Derailleur;2014-03-31;2550.660000
855;Men's Bib-Shorts, S;2012-12-31;2537.718000
708;Sport-100 Helmet, Black;2013-12-31;2533.276000
809;ML Mountain Handlebars;2012-09-30;2533.087500
823;LL Mountain Rear Wheel;2012-05-30;2527.056000
708;Sport-100 Helmet, Black;2013-04-30;2521.966860
759;Road-650 Red, 58;2012-02-29;2516.753400
843;Cable Lock;2012-06-30;2511.310000
816;ML Mountain Front Wheel;2012-09-30;2508.300000
816;ML Mountain Front Wheel;2012-08-30;2508.300000
937;HL Mountain Pedal;2013-05-30;2493.617308
857;Men's Bib-Shorts, L;2012-09-30;2483.724000
855;Men's Bib-Shorts, S;2013-01-28;2483.724000
996;HL Bottom Bracket;2013-05-30;2478.396000
947;HL Touring Handlebars;2013-07-31;2472.390000
910;HL Mountain Seat/Saddle;2013-07-31;2463.552000
950;ML Crankset;2013-05-30;2462.304000
711;Sport-100 Helmet, Blue;2014-01-29;2456.298000
813;HL Road Handlebars;2013-10-30;2453.508000
707;Sport-100 Helmet, Red;2012-05-30;2452.662180
790;Road-250 Red, 48;2012-10-31;2443.350000
795;Road-250 Black, 52;2013-08-06;2443.350000
794;Road-250 Black, 48;2014-02-07;2443.350000
795;Road-250 Black, 52;2013-06-15;2443.350000
790;Road-250 Red, 48;2012-07-17;2443.350000
794;Road-250 Black, 48;2013-09-11;2443.350000
791;Road-250 Red, 52;2012-12-27;2443.350000
792;Road-250 Red, 58;2014-02-07;2443.350000
791;Road-250 Red, 52;2013-03-07;2443.350000
792;Road-250 Red, 58;2013-06-26;2443.350000
792;Road-250 Red, 58;2013-12-18;2443.350000
794;Road-250 Black, 48;2013-12-17;2443.350000
792;Road-250 Red, 58;2013-10-06;2443.350000
791;Road-250 Red, 52;2012-08-03;2443.350000
789;Road-250 Red, 44;2013-05-11;2443.350000
789;Road-250 Red, 44;2012-06-12;2443.350000
795;Road-250 Black, 52;2014-04-28;2443.350000
789;Road-250 Red, 44;2012-08-29;2443.350000
793;Road-250 Black, 44;2013-08-18;2443.350000
790;Road-250 Red, 48;2013-02-06;2443.350000
794;Road-250 Black, 48;2014-03-09;2443.350000
794;Road-250 Black, 48;2013-09-14;2443.350000
796;Road-250 Black, 58;2013-09-28;2443.350000
792;Road-250 Red, 58;2013-10-21;2443.350000
795;Road-250 Black, 52;2014-04-05;2443.350000
792;Road-250 Red, 58;2013-07-25;2443.350000
796;Road-250 Black, 58;2014-01-12;2443.350000
795;Road-250 Black, 52;2014-04-23;2443.350000
790;Road-250 Red, 48;2012-07-14;2443.350000
792;Road-250 Red, 58;2013-11-02;2443.350000
789;Road-250 Red, 44;2012-07-23;2443.350000
796;Road-250 Black, 58;2014-02-03;2443.350000
793;Road-250 Black, 44;2013-11-02;2443.350000
792;Road-250 Red, 58;2014-01-18;2443.350000
789;Road-250 Red, 44;2013-05-08;2443.350000
790;Road-250 Red, 48;2013-05-23;2443.350000
795;Road-250 Black, 52;2014-01-12;2443.350000
791;Road-250 Red, 52;2012-09-26;2443.350000
793;Road-250 Black, 44;2014-03-21;2443.350000
789;Road-250 Red, 44;2012-06-15;2443.350000
791;Road-250 Red, 52;2012-08-10;2443.350000
796;Road-250 Black, 58;2014-02-15;2443.350000
794;Road-250 Black, 48;2013-11-16;2443.350000
795;Road-250 Black, 52;2013-07-08;2443.350000
791;Road-250 Red, 52;2012-08-07;2443.350000
796;Road-250 Black, 58;2014-02-12;2443.350000
791;Road-250 Red, 52;2012-06-01;2443.350000
794;Road-250 Black, 48;2013-11-21;2443.350000
792;Road-250 Red, 58;2014-01-14;2443.350000
790;Road-250 Red, 48;2013-01-23;2443.350000
792;Road-250 Red, 58;2013-09-26;2443.350000
793;Road-250 Black, 44;2014-05-25;2443.350000
793;Road-250 Black, 44;2013-07-10;2443.350000
792;Road-250 Red, 58;2014-01-21;2443.350000
789;Road-250 Red, 44;2013-01-25;2443.350000
789;Road-250 Red, 44;2012-09-23;2443.350000
793;Road-250 Black, 44;2014-04-28;2443.350000
795;Road-250 Black, 52;2013-08-26;2443.350000
790;Road-250 Red, 48;2013-04-22;2443.350000
791;Road-250 Red, 52;2012-08-08;2443.350000
791;Road-250 Red, 52;2013-05-20;2443.350000
793;Road-250 Black, 44;2014-04-24;2443.350000
791;Road-250 Red, 52;2013-03-17;2443.350000
793;Road-250 Black, 44;2013-08-06;2443.350000
791;Road-250 Red, 52;2012-07-12;2443.350000
790;Road-250 Red, 48;2012-07-27;2443.350000
795;Road-250 Black, 52;2014-05-08;2443.350000
796;Road-250 Black, 58;2013-07-12;2443.350000
793;Road-250 Black, 44;2014-02-07;2443.350000
791;Road-250 Red, 52;2012-10-25;2443.350000
796;Road-250 Black, 58;2014-03-30;2443.350000
793;Road-250 Black, 44;2014-05-22;2443.350000
789;Road-250 Red, 44;2013-03-10;2443.350000
796;Road-250 Black, 58;2014-03-16;2443.350000
793;Road-250 Black, 44;2014-02-17;2443.350000
795;Road-250 Black, 52;2013-06-18;2443.350000
794;Road-250 Black, 48;2014-05-25;2443.350000
792;Road-250 Red, 58;2014-02-16;2443.350000
793;Road-250 Black, 44;2013-07-23;2443.350000
794;Road-250 Black, 48;2014-01-15;2443.350000
792;Road-250 Red, 58;2013-12-19;2443.350000
790;Road-250 Red, 48;2012-11-07;2443.350000
795;Road-250 Black, 52;2013-10-05;2443.350000
796;Road-250 Black, 58;2014-03-07;2443.350000
794;Road-250 Black, 48;2013-11-23;2443.350000
791;Road-250 Red, 52;2012-07-11;2443.350000
795;Road-250 Black, 52;2013-06-21;2443.350000
794;Road-250 Black, 48;2014-03-30;2443.350000
790;Road-250 Red, 48;2013-04-26;2443.350000
794;Road-250 Black, 48;2014-05-07;2443.350000
793;Road-250 Black, 44;2013-12-28;2443.350000
795;Road-250 Black, 52;2014-01-07;2443.350000
796;Road-250 Black, 58;2014-04-29;2443.350000
793;Road-250 Black, 44;2013-10-23;2443.350000
789;Road-250 Red, 44;2012-06-24;2443.350000
790;Road-250 Red, 48;2012-10-26;2443.350000
794;Road-250 Black, 48;2014-05-28;2443.350000
792;Road-250 Red, 58;2013-11-05;2443.350000
795;Road-250 Black, 52;2014-02-17;2443.350000
790;Road-250 Red, 48;2013-04-27;2443.350000
796;Road-250 Black, 58;2013-09-03;2443.350000
796;Road-250 Black, 58;2013-07-24;2443.350000
796;Road-250 Black, 58;2014-04-22;2443.350000
791;Road-250 Red, 52;2013-03-08;2443.350000
796;Road-250 Black, 58;2014-01-07;2443.350000
795;Road-250 Black, 52;2013-12-16;2443.350000
795;Road-250 Black, 52;2013-10-08;2443.350000
794;Road-250 Black, 48;2014-04-02;2443.350000
792;Road-250 Red, 58;2013-08-29;2443.350000
793;Road-250 Black, 44;2013-10-26;2443.350000
793;Road-250 Black, 44;2013-11-29;2443.350000
791;Road-250 Red, 52;2012-12-18;2443.350000
790;Road-250 Red, 48;2012-06-18;2443.350000
796;Road-250 Black, 58;2013-12-03;2443.350000
790;Road-250 Red, 48;2012-09-22;2443.350000
793;Road-250 Black, 44;2013-11-23;2443.350000
796;Road-250 Black, 58;2013-06-21;2443.350000
794;Road-250 Black, 48;2014-05-10;2443.350000
794;Road-250 Black, 48;2013-10-24;2443.350000
789;Road-250 Red, 44;2013-02-08;2443.350000
790;Road-250 Red, 48;2012-09-29;2443.350000
789;Road-250 Red, 44;2012-12-22;2443.350000
795;Road-250 Black, 52;2013-12-27;2443.350000
790;Road-250 Red, 48;2012-11-18;2443.350000
795;Road-250 Black, 52;2014-04-02;2443.350000
790;Road-250 Red, 48;2012-08-25;2443.350000
794;Road-250 Black, 48;2013-10-21;2443.350000
795;Road-250 Black, 52;2013-10-28;2443.350000
792;Road-250 Red, 58;2014-04-27;2443.350000
791;Road-250 Red, 52;2012-10-28;2443.350000
796;Road-250 Black, 58;2013-12-11;2443.350000
795;Road-250 Black, 52;2013-07-17;2443.350000
791;Road-250 Red, 52;2012-07-15;2443.350000
795;Road-250 Black, 52;2014-01-11;2443.350000
792;Road-250 Red, 58;2014-03-02;2443.350000
796;Road-250 Black, 58;2013-09-18;2443.350000
793;Road-250 Black, 44;2013-10-24;2443.350000
794;Road-250 Black, 48;2014-01-24;2443.350000
796;Road-250 Black, 58;2013-06-11;2443.350000
789;Road-250 Red, 44;2013-05-18;2443.350000
789;Road-250 Red, 44;2013-02-09;2443.350000
794;Road-250 Black, 48;2014-01-27;2443.350000
792;Road-250 Red, 58;2013-08-31;2443.350000
794;Road-250 Black, 48;2014-05-17;2443.350000
793;Road-250 Black, 44;2014-03-30;2443.350000
795;Road-250 Black, 52;2014-04-27;2443.350000
795;Road-250 Black, 52;2013-06-24;2443.350000
791;Road-250 Red, 52;2012-07-04;2443.350000
792;Road-250 Red, 58;2013-12-13;2443.350000
789;Road-250 Red, 44;2012-06-19;2443.350000
795;Road-250 Black, 52;2013-06-27;2443.350000
790;Road-250 Red, 48;2012-08-23;2443.350000
789;Road-250 Red, 44;2013-03-01;2443.350000
789;Road-250 Red, 44;2012-09-07;2443.350000
793;Road-250 Black, 44;2013-11-06;2443.350000
791;Road-250 Red, 52;2013-04-16;2443.350000
795;Road-250 Black, 52;2013-11-18;2443.350000
796;Road-250 Black, 58;2013-09-14;2443.350000
794;Road-250 Black, 48;2013-10-18;2443.350000
789;Road-250 Red, 44;2012-11-10;2443.350000
793;Road-250 Black, 44;2014-01-09;2443.350000
796;Road-250 Black, 58;2013-12-06;2443.350000
794;Road-250 Black, 48;2014-02-04;2443.350000
795;Road-250 Black, 52;2013-12-06;2443.350000
791;Road-250 Red, 52;2012-06-13;2443.350000
790;Road-250 Red, 48;2012-06-03;2443.350000
793;Road-250 Black, 44;2014-01-03;2443.350000
792;Road-250 Red, 58;2014-03-27;2443.350000
796;Road-250 Black, 58;2013-09-26;2443.350000
789;Road-250 Red, 44;2013-01-11;2443.350000
796;Road-250 Black, 58;2013-10-27;2443.350000
791;Road-250 Red, 52;2012-08-02;2443.350000
792;Road-250 Red, 58;2014-03-29;2443.350000
791;Road-250 Red, 52;2013-03-03;2443.350000
791;Road-250 Red, 52;2012-10-14;2443.350000
789;Road-250 Red, 44;2012-08-28;2443.350000
789;Road-250 Red, 44;2012-08-07;2443.350000
789;Road-250 Red, 44;2012-12-19;2443.350000
793;Road-250 Black, 44;2013-09-19;2443.350000
796;Road-250 Black, 58;2013-09-24;2443.350000
796;Road-250 Black, 58;2013-06-12;2443.350000
792;Road-250 Red, 58;2013-12-07;2443.350000
790;Road-250 Red, 48;2013-05-24;2443.350000
795;Road-250 Black, 52;2013-12-15;2443.350000
789;Road-250 Red, 44;2012-11-21;2443.350000
793;Road-250 Black, 44;2014-02-09;2443.350000
791;Road-250 Red, 52;2012-06-27;2443.350000
790;Road-250 Red, 48;2013-01-05;2443.350000
790;Road-250 Red, 48;2013-04-10;2443.350000
793;Road-250 Black, 44;2014-05-29;2443.350000
794;Road-250 Black, 48;2014-03-08;2443.350000
796;Road-250 Black, 58;2014-04-18;2443.350000
792;Road-250 Red, 58;2013-12-03;2443.350000
790;Road-250 Red, 48;2012-12-06;2443.350000
793;Road-250 Black, 44;2013-06-08;2443.350000
794;Road-250 Black, 48;2013-11-18;2443.350000
791;Road-250 Red, 52;2012-12-29;2443.350000
793;Road-250 Black, 44;2013-11-24;2443.350000
794;Road-250 Black, 48;2013-08-11;2443.350000
795;Road-250 Black, 52;2014-03-28;2443.350000
790;Road-250 Red, 48;2012-12-25;2443.350000
795;Road-250 Black, 52;2014-04-24;2443.350000
790;Road-250 Red, 48;2012-10-27;2443.350000
792;Road-250 Red, 58;2013-09-22;2443.350000
794;Road-250 Black, 48;2014-01-23;2443.350000
795;Road-250 Black, 52;2013-06-16;2443.350000
793;Road-250 Black, 44;2013-06-05;2443.350000
790;Road-250 Red, 48;2013-04-24;2443.350000
796;Road-250 Black, 58;2013-12-28;2443.350000
796;Road-250 Black, 58;2013-08-22;2443.350000
792;Road-250 Red, 58;2014-01-16;2443.350000
791;Road-250 Red, 52;2013-05-15;2443.350000
795;Road-250 Black, 52;2013-12-01;2443.350000
794;Road-250 Black, 48;2013-06-03;2443.350000
790;Road-250 Red, 48;2013-02-10;2443.350000
794;Road-250 Black, 48;2013-08-04;2443.350000
792;Road-250 Red, 58;2013-08-19;2443.350000
795;Road-250 Black, 52;2014-01-08;2443.350000
796;Road-250 Black, 58;2014-02-07;2443.350000
793;Road-250 Black, 44;2014-02-05;2443.350000
791;Road-250 Red, 52;2012-06-23;2443.350000
790;Road-250 Red, 48;2013-03-16;2443.350000
795;Road-250 Black, 52;2013-08-21;2443.350000
795;Road-250 Black, 52;2013-12-12;2443.350000
789;Road-250 Red, 44;2013-02-19;2443.350000
795;Road-250 Black, 52;2014-03-29;2443.350000
792;Road-250 Red, 58;2014-05-02;2443.350000
794;Road-250 Black, 48;2013-11-12;2443.350000
796;Road-250 Black, 58;2013-12-25;2443.350000
793;Road-250 Black, 44;2014-05-20;2443.350000
789;Road-250 Red, 44;2013-05-14;2443.350000
792;Road-250 Red, 58;2013-09-28;2443.350000
792;Road-250 Red, 58;2014-02-21;2443.350000
789;Road-250 Red, 44;2013-04-01;2443.350000
792;Road-250 Red, 58;2013-10-05;2443.350000
793;Road-250 Black, 44;2013-07-08;2443.350000
794;Road-250 Black, 48;2014-02-18;2443.350000
795;Road-250 Black, 52;2013-12-19;2443.350000
796;Road-250 Black, 58;2013-08-08;2443.350000
796;Road-250 Black, 58;2013-06-13;2443.350000
792;Road-250 Red, 58;2013-06-03;2443.350000
794;Road-250 Black, 48;2013-07-28;2443.350000
795;Road-250 Black, 52;2013-12-02;2443.350000
790;Road-250 Red, 48;2013-03-29;2443.350000
795;Road-250 Black, 52;2013-11-28;2443.350000
794;Road-250 Black, 48;2014-01-30;2443.350000
790;Road-250 Red, 48;2013-05-21;2443.350000
789;Road-250 Red, 44;2013-04-10;2443.350000
792;Road-250 Red, 58;2013-12-06;2443.350000
790;Road-250 Red, 48;2012-07-08;2443.350000
793;Road-250 Black, 44;2014-04-16;2443.350000
795;Road-250 Black, 52;2014-05-06;2443.350000
790;Road-250 Red, 48;2012-09-13;2443.350000
791;Road-250 Red, 52;2012-06-25;2443.350000
789;Road-250 Red, 44;2013-02-17;2443.350000
790;Road-250 Red, 48;2012-06-29;2443.350000
794;Road-250 Black, 48;2013-11-04;2443.350000
792;Road-250 Red, 58;2013-10-20;2443.350000
790;Road-250 Red, 48;2013-01-12;2443.350000
793;Road-250 Black, 44;2013-11-07;2443.350000
793;Road-250 Black, 44;2014-04-12;2443.350000
791;Road-250 Red, 52;2012-10-09;2443.350000
790;Road-250 Red, 48;2012-07-16;2443.350000
790;Road-250 Red, 48;2012-07-25;2443.350000
790;Road-250 Red, 48;2013-03-21;2443.350000
795;Road-250 Black, 52;2014-02-18;2443.350000
794;Road-250 Black, 48;2013-08-08;2443.350000
795;Road-250 Black, 52;2014-04-10;2443.350000
793;Road-250 Black, 44;2013-06-01;2443.350000
793;Road-250 Black, 44;2014-04-11;2443.350000
795;Road-250 Black, 52;2014-01-25;2443.350000
795;Road-250 Black, 52;2013-09-16;2443.350000
790;Road-250 Red, 48;2012-06-02;2443.350000
792;Road-250 Red, 58;2013-10-23;2443.350000
789;Road-250 Red, 44;2012-07-29;2443.350000
790;Road-250 Red, 48;2013-05-07;2443.350000
789;Road-250 Red, 44;2012-12-01;2443.350000
792;Road-250 Red, 58;2014-05-20;2443.350000
790;Road-250 Red, 48;2012-10-01;2443.350000
790;Road-250 Red, 48;2012-10-13;2443.350000
789;Road-250 Red, 44;2012-08-17;2443.350000
792;Road-250 Red, 58;2014-01-08;2443.350000
792;Road-250 Red, 58;2013-06-12;2443.350000
794;Road-250 Black, 48;2014-04-18;2443.350000
794;Road-250 Black, 48;2014-05-06;2443.350000
789;Road-250 Red, 44;2012-11-04;2443.350000
796;Road-250 Black, 58;2014-02-20;2443.350000
791;Road-250 Red, 52;2013-03-21;2443.350000
793;Road-250 Black, 44;2013-09-15;2443.350000
796;Road-250 Black, 58;2013-11-14;2443.350000
794;Road-250 Black, 48;2013-11-09;2443.350000
794;Road-250 Black, 48;2013-12-30;2443.350000
795;Road-250 Black, 52;2013-09-18;2443.350000
794;Road-250 Black, 48;2014-03-23;2443.350000
790;Road-250 Red, 48;2012-10-11;2443.350000
794;Road-250 Black, 48;2014-01-02;2443.350000
790;Road-250 Red, 48;2013-04-19;2443.350000
789;Road-250 Red, 44;2013-02-15;2443.350000
789;Road-250 Red, 44;2013-01-12;2443.350000
795;Road-250 Black, 52;2014-02-21;2443.350000
794;Road-250 Black, 48;2013-11-07;2443.350000
791;Road-250 Red, 52;2012-12-25;2443.350000
795;Road-250 Black, 52;2013-10-21;2443.350000
795;Road-250 Black, 52;2014-01-23;2443.350000
791;Road-250 Red, 52;2012-10-13;2443.350000
795;Road-250 Black, 52;2013-11-24;2443.350000
790;Road-250 Red, 48;2012-06-04;2443.350000
793;Road-250 Black, 44;2013-07-24;2443.350000
790;Road-250 Red, 48;2013-01-03;2443.350000
795;Road-250 Black, 52;2013-11-27;2443.350000
794;Road-250 Black, 48;2013-07-26;2443.350000
